Time,SessionTime,Distance,Speed,RPM,nGear,Throttle,Brake,DRS,X,Y,Z
0 days 00:00:22.731000,0 days 01:56:48.823000,1466.8583333333338,297.0,10571.0,8,100.0,False,0,637.185120597966,13331.573193304175,1938.8886370443556
0 days 00:00:22.863000,0 days 01:56:48.955000,1477.7754554398743,297.4714285714286,10612.485714285714,8,100.0,False,0,719.0,13403.0,1938.0
0 days 00:00:23.011000,0 days 01:56:49.103000,1490.0361111111113,298.0,10659.0,8,100.0,False,0,814.0428145382992,13480.669511137852,1938.8405397702402
0 days 00:00:23.043000,0 days 01:56:49.135000,1492.6957470011628,298.22857142857146,10673.742857142857,8,100.0,False,0,835.0,13497.0,1939.0
0 days 00:00:23.243000,0 days 01:56:49.335000,1509.3698574969933,299.65714285714284,10765.885714285714,8,100.0,False,0,969.0,13595.0,1939.0
0 days 00:00:23.291000,0 days 01:56:49.383000,1513.3694444444448,300.0,10788.0,8,100.0,False,0,1001.978985815625,13617.668904007434,1939.0735290405803
0 days 00:00:23.451000,0 days 01:56:49.543000,1526.702777777778,300.0,10851.0,8,100.0,False,0,1114.1745832413724,13690.873043996906,1939.7924943385678
0 days 00:00:23.483000,0 days 01:56:49.575000,1529.3840200925385,300.4,10850.2,8,100.0,False,0,1137.0,13705.0,1940.0
0 days 00:00:23.743000,0 days 01:56:49.835000,1551.3538979211994,303.65,10843.7,8,100.0,False,0,1326.0,13813.0,1942.0
0 days 00:00:23.771000,0 days 01:56:49.863000,1553.7250000000004,304.0,10843.0,8,100.0,False,0,1346.4357790865895,13823.86869470857,1942.1459513647796
0 days 00:00:24.023000,0 days 01:56:50.115000,1575.0613168989976,304.63,10865.68,8,99.37,False,0,1537.0,13918.0,1943.0
0 days 00:00:24.171000,0 days 01:56:50.263000,1587.613888888889,305.0,10879.0,8,99.0,False,0,1664.5906587321983,13974.584418827744,1943.9039633113703
0 days 00:00:24.204000,0 days 01:56:50.296000,1590.4167128098582,305.16499968,10879.0,8,99.16499968,False,0,1692.0,13986.0,1944.0
0 days 00:00:24.304000,0 days 01:56:50.396000,1598.9179497987318,305.66499968,10879.0,8,99.66499968,False,0,1771.0,14017.0,1944.0
0 days 00:00:24.371000,0 days 01:56:50.463000,1604.613888888889,306.0,10879.0,8,100.0,False,0,1824.470089560829,14036.613454663786,1944.1127613302147
0 days 00:00:24.611000,0 days 01:56:50.703000,1625.0138888888891,306.0,10944.0,8,100.0,False,0,2019.448749809575,14100.450268730772,1945.6757575051763
0 days 00:00:24.644000,0 days 01:56:50.736000,1627.8234505420598,306.1031248,10946.1656208,8,100.0,False,0,2045.0,14108.0,1946.0
0 days 00:00:24.824000,0 days 01:56:50.916000,1643.1734507682954,306.6656248,10957.9781208,8,100.0,False,0,2178.0,14144.0,1948.0
0 days 00:00:24.931000,0 days 01:56:51.023000,1652.3027777777781,307.0,10965.0,8,100.0,False,0,2254.2774942026326,14162.611261891085,1948.90556106138
0 days 00:00:25.064000,0 days 01:56:51.156000,1663.6470308151697,307.0,10959.300002742857,8,100.0,False,0,2379.0,14189.0,1950.0
0 days 00:00:25.211000,0 days 01:56:51.303000,1676.1805555555557,307.0,10953.0,8,100.0,False,0,2589.789152936133,14228.653513515539,1951.6689075435047
0 days 00:00:25.244000,0 days 01:56:51.336000,1678.9934177033342,307.0,10952.3812512,8,100.0,False,0,2630.0,14236.0,1952.0
0 days 00:00:25.531000,0 days 01:56:51.623000,1703.4694444444447,307.0,10947.0,8,100.0,False,0,2784.2990462259336,14260.769901873837,1953.6153242405912
0 days 00:00:25.604000,0 days 01:56:51.696000,1709.712955338326,307.3041664,10954.60416,8,100.0,False,0,2833.0,14267.0,1954.0
0 days 00:00:25.771000,0 days 01:56:51.863000,1724.0027777777782,308.0,10972.0,8,100.0,False,0,3013.7573646633355,14290.504162503077,1955.1223244359328
0 days 00:00:25.904000,0 days 01:56:51.996000,1735.3459299758779,307.5250002285714,10962.500004571428,8,100.0,False,0,3172.0,14310.0,1956.0
0 days 00:00:26.051000,0 days 01:56:52.143000,1747.8805555555557,307.0,10952.0,8,100.0,False,0,3314.98595479097,14325.163483440512,1956.7340895348927
0 days 00:00:26.251000,0 days 01:56:52.343000,1764.991666666667,308.0,10994.0,8,100.0,False,0,3464.3847145671357,14337.353384452475,1957.5732927667268
0 days 00:00:26.324000,0 days 01:56:52.416000,1771.2385146456745,308.0,10987.742862628571,8,100.0,False,0,3512.0,14341.0,1958.0
0 days 00:00:26.531000,0 days 01:56:52.623000,1788.9472222222223,308.0,10970.0,8,100.0,False,0,3633.0546925516237,14350.009622892887,1959.5391894517827
0 days 00:00:26.604000,0 days 01:56:52.696000,1795.19254349414,308.0,10966.610717257143,8,100.0,False,0,3682.0,14354.0,1960.0
0 days 00:00:26.804000,0 days 01:56:52.896000,1812.303874924374,308.0,10957.325002971429,8,100.0,False,0,3853.0,14369.0,1961.0
0 days 00:00:26.811000,0 days 01:56:52.903000,1812.902777777778,308.0,10957.0,8,100.0,False,0,3860.2074649163515,14369.625720997296,1961.0499361309755
0 days 00:00:27.011000,0 days 01:56:53.103000,1830.0138888888891,308.0,10994.0,8,100.0,False,0,4097.442816222397,14389.7538354036,1963.0789240978697
0 days 00:00:27.104000,0 days 01:56:53.196000,1837.9701561309535,308.0,10978.500010666667,8,100.0,False,0,4197.0,14398.0,1964.0
0 days 00:00:27.251000,0 days 01:56:53.343000,1850.5472222222227,308.0,10954.0,8,100.0,False,0,4315.6872430512785,14407.545269177232,1965.0964167941902
0 days 00:00:27.491000,0 days 01:56:53.583000,1871.080555555556,308.0,10934.0,8,100.0,False,0,4451.1781886879835,14417.377807721552,1965.9569191398853
0 days 00:00:27.564000,0 days 01:56:53.656000,1877.316288032437,307.7718752,10936.7374976,8,100.0,False,0,4504.0,14421.0,1966.0
0 days 00:00:27.724000,0 days 01:56:53.816000,1890.962572942304,307.2718752,10942.7374976,8,100.0,False,0,4640.0,14430.0,1966.0
0 days 00:00:27.811000,0 days 01:56:53.903000,1898.369444444445,307.0,10946.0,8,100.0,False,0,4714.960282261192,14434.50864976012,1966.524760984695
0 days 00:00:27.884000,0 days 01:56:53.976000,1904.5769864293095,306.63500032,10923.00502016,8,100.0,False,0,4776.0,14438.0,1967.0
0 days 00:00:28.011000,0 days 01:56:54.103000,1915.369444444445,306.0,10883.0,8,100.0,False,0,4876.290914862223,14443.531052018905,1967.2946988591968
0 days 00:00:28.171000,0 days 01:56:54.263000,1928.969444444445,306.0,10889.0,8,100.0,False,0,5009.654917759574,14450.342145452674,1967.0489130709234
0 days 00:00:28.224000,0 days 01:56:54.316000,1933.4650353682018,305.73500032,10889.0,8,100.0,False,0,5065.0,14453.0,1967.0
0 days 00:00:28.371000,0 days 01:56:54.463000,1945.9138888888892,305.0,10889.0,8,100.0,False,0,5247.717300181552,14461.42411605537,1966.9851591695312
0 days 00:00:28.463000,0 days 01:56:54.555000,1953.7057942855563,305.0,10902.8,8,100.0,False,0,5352.0,14466.0,1967.0
0 days 00:00:28.531000,0 days 01:56:54.623000,1959.469444444445,305.0,10913.0,8,100.0,False,0,5412.78937270646,14468.51219107875,1966.9994480875412
0 days 00:00:28.843000,0 days 01:56:54.935000,1985.8275538830658,304.025,10417.7,8,28.825000000000003,False,0,5589.0,14475.0,1967.0
0 days 00:00:28.851000,0 days 01:56:54.943000,1986.4916666666672,304.0,10405.0,8,27.0,False,0,5594.198991331098,14475.229665399977,1967.0050652047782
0 days 00:00:29.011000,0 days 01:56:55.103000,1999.4694444444451,292.0,10394.0,8,0.0,True,0,5717.026709315704,14480.890493961138,1967.1024862405584
0 days 00:00:29.063000,0 days 01:56:55.155000,2003.4311589421877,282.9,10075.5,8,0.0,True,0,5771.0,14483.0,1967.0
0 days 00:00:29.171000,0 days 01:56:55.263000,2011.2027777777785,264.0,9414.0,8,0.0,True,0,5910.2150820886345,14487.655893670168,1966.4668339047153
0 days 00:00:29.263000,0 days 01:56:55.355000,2017.358230266519,252.24921884096574,9411.707164651896,8,0.0,True,0,6017.0,14491.0,1966.0
0 days 00:00:29.492000,0 days 01:56:55.584000,2031.0869444444452,223.0,9406.0,8,0.0,True,0,6106.304003701075,14494.022195967824,1965.872219032074
0 days 00:00:29.603000,0 days 01:56:55.695000,2037.1470048868662,209.07526398273515,9136.655820466049,8,0.0,True,0,6133.0,14495.0,1966.0
0 days 00:00:29.771000,0 days 01:56:55.863000,2045.6569444444451,188.0,8729.0,8,0.0,True,0,6211.300254338689,14497.77295773548,1966.1243054138686
0 days 00:00:29.843000,0 days 01:56:55.935000,2049.0840143116793,180.44,8976.32,8,0.0,True,0,6258.0,14500.0,1966.0
0 days 00:00:29.971000,0 days 01:56:56.063000,2054.9347222222227,167.0,9416.0,8,0.0,True,0,6359.0123358073615,14505.947206498911,1965.390555245615
0 days 00:00:30.063000,0 days 01:56:56.155000,2059.0462319140966,162.4,9599.08,8,0.0,True,0,6420.0,14510.0,1965.0
0 days 00:00:30.171000,0 days 01:56:56.263000,2063.656944444445,157.0,9814.0,6,0.0,True,0,6457.9515758544485,14513.046134815795,1964.883789899996
0 days 00:00:30.363000,0 days 01:56:56.455000,2070.9412313143735,141.22857142857143,9680.285714285714,6,0.0,True,0,6483.0,14518.0,1965.0
0 days 00:00:30.451000,0 days 01:56:56.543000,2074.0791666666673,134.0,9619.0,5,0.0,True,0,6506.194257531872,14522.663416432337,1964.818884966096
0 days 00:00:30.703000,0 days 01:56:56.795000,2082.7812037433296,125.0,9156.4,5,0.0,True,0,6602.0,14544.0,1964.0
0 days 00:00:30.731000,0 days 01:56:56.823000,2083.723611111112,124.0,9105.0,3,0.0,True,0,6612.677975369917,14546.970128829671,1963.9721199852988
0 days 00:00:30.864000,0 days 01:56:56.956000,2088.134940614668,120.6750016,8814.06264,3,0.0,True,0,6661.0,14562.0,1964.0
0 days 00:00:30.971000,0 days 01:56:57.063000,2091.5902777777787,118.0,8580.0,3,0.0,True,0,6693.991740469242,14573.640165412608,1964.0789965126562
0 days 00:00:31.044000,0 days 01:56:57.136000,2093.893107645672,116.1750016,8499.960784457144,3,0.0,True,0,6715.0,14582.0,1964.0
0 days 00:00:31.251000,0 days 01:56:57.343000,2100.223611111112,111.0,8273.0,3,0.0,True,0,6771.865891370679,14609.251664963063,1963.0369815607496
0 days 00:00:31.264000,0 days 01:56:57.356000,2100.614717890836,110.7833344,8271.375008,3,0.9749952,True,0,6775.0,14611.0,1963.0
0 days 00:00:31.444000,0 days 01:56:57.536000,2105.9679162884927,107.7833344,8248.875008,3,14.474995199999999,True,0,6813.0,14636.0,1963.0
0 days 00:00:31.491000,0 days 01:56:57.583000,2107.356944444445,107.0,8243.0,3,18.0,False,0,6822.484518322734,14643.612428415112,1963.0735802960223
0 days 00:00:31.731000,0 days 01:56:57.823000,2114.4236111111118,106.0,8377.0,3,41.0,False,0,6869.652972969822,14691.148517304116,1963.4436748993548
0 days 00:00:31.824000,0 days 01:56:57.916000,2117.146564659454,106.33214262857143,8454.389232457142,3,46.64642468571429,False,0,6885.0,14713.0,1963.0
0 days 00:00:31.944000,0 days 01:56:58.036000,2120.6877809145267,106.76071405714286,8554.246375314286,3,53.93213897142857,False,0,6902.0,14744.0,1962.0
0 days 00:00:32.011000,0 days 01:56:58.103000,2122.745833333334,107.0,8610.0,3,58.0,False,0,6911.181932805983,14763.008726139797,1961.864908047246
0 days 00:00:32.124000,0 days 01:56:58.216000,2126.363674850254,110.76666453333334,8732.416597333333,3,55.802779022222225,False,0,6927.0,14797.0,1962.0
0 days 00:00:32.371000,0 days 01:56:58.463000,2134.645833333334,119.0,9000.0,3,51.0,False,0,6966.734494955678,14871.814482852313,1960.9570455543649
0 days 00:00:32.404000,0 days 01:56:58.496000,2135.7476679208494,119.2062496,9000.8249984,3,49.3500032,False,0,6973.0,14881.0,1961.0
0 days 00:00:32.531000,0 days 01:56:58.623000,2139.979166666667,120.0,9004.0,3,43.0,False,0,6999.614780304507,14913.671405904593,1961.8836705727028
0 days 00:00:32.624000,0 days 01:56:58.716000,2143.0926722991853,120.33214262857143,9080.060661942856,3,46.32142628571429,False,0,7020.0,14935.0,1962.0
0 days 00:00:32.724000,0 days 01:56:58.816000,2146.456203387756,120.68928548571428,9161.846376228572,3,49.89285485714286,False,0,7044.0,14957.0,1961.0
0 days 00:00:32.811000,0 days 01:56:58.903000,2149.390277777778,121.0,9233.0,3,53.0,False,0,7078.311222177343,14982.25713860596,1960.6320291048446
0 days 00:00:32.964000,0 days 01:56:59.056000,2154.583786132676,122.52999936,9547.41486848,3,63.70999552,False,0,7151.0,15030.0,1961.0
0 days 00:00:33.011000,0 days 01:56:59.103000,2156.2236111111115,123.0,9644.0,3,67.0,False,0,7167.99234513854,15040.545635576507,1961.1069071518232
0 days 00:00:33.424000,0 days 01:56:59.516000,2171.8215920369335,135.04583146666667,10770.285242133334,3,78.18541493333333,False,0,7256.0,15077.0,1961.0
0 days 00:00:33.491000,0 days 01:56:59.583000,2174.490277777778,137.0,10953.0,3,80.0,False,0,7279.127888001134,15084.590401421035,1960.6079482002565
0 days 00:00:33.584000,0 days 01:56:59.676000,2178.2432095847926,140.65356891428573,10957.982139428572,3,80.66428525714285,False,0,7315.0,15096.0,1960.0
0 days 00:00:33.771000,0 days 01:56:59.863000,2186.001388888889,148.0,10968.0,3,82.0,False,0,7386.651283719025,15115.30749624145,1959.1883505071753
0 days 00:00:33.864000,0 days 01:56:59.956000,2189.9967599592815,152.18499712,10744.33515392,3,87.57999616,False,0,7424.0,15124.0,1959.0
0 days 00:00:33.971000,0 days 01:57:00.063000,2194.723611111111,157.0,10487.0,3,94.0,False,0,7469.417138184563,15133.73895964478,1958.962316103098
0 days 00:00:34.044000,0 days 01:57:00.136000,2198.039120485418,159.7374976,10576.6530464,3,95.140624,False,0,7501.0,15140.0,1959.0
0 days 00:00:34.264000,0 days 01:57:00.356000,2208.436557532939,167.9874976,10846.8405464,3,98.578124,False,0,7597.0,15157.0,1959.0
0 days 00:00:34.291000,0 days 01:57:00.383000,2209.7458333333334,169.0,10880.0,4,99.0,False,0,7609.251796789207,15159.160118569505,1958.9054043640572
0 days 00:00:34.444000,0 days 01:57:00.536000,2217.303248582835,176.6499968,11256.37984256,4,99.0,False,0,7681.0,15172.0,1958.0
0 days 00:00:34.491000,0 days 01:57:00.583000,2219.690277777778,179.0,11372.0,4,99.0,False,0,7703.685663328891,15176.067326182168,1957.6964123443647
0 days 00:00:34.664000,0 days 01:57:00.756000,2228.784004864412,185.7277752888889,10872.70296248889,4,99.48055537777778,False,0,7789.0,15192.0,1957.0
0 days 00:00:34.851000,0 days 01:57:00.943000,2238.9902777777784,193.0,10333.0,5,100.0,False,0,7882.38392228466,15212.976716300534,1957.9547910308488
0 days 00:00:34.924000,0 days 01:57:01.016000,2243.0300268124984,194.65908945454547,10419.604469527272,5,100.0,False,0,7920.0,15223.0,1957.0
0 days 00:00:34.964000,0 days 01:57:01.056000,2245.256780324909,195.56818036363637,10467.059014981818,5,100.0,False,0,7941.0,15229.0,1956.0
0 days 00:00:35.203000,0 days 01:57:01.295000,2258.752872227522,201.0,10750.6,5,100.0,False,0,8068.0,15267.0,1955.0
0 days 00:00:35.291000,0 days 01:57:01.383000,2263.8013888888895,203.0,10855.0,5,100.0,False,0,8112.302898321959,15280.332604452125,1955.0985069105643
0 days 00:00:35.403000,0 days 01:57:01.495000,2270.2878287027065,206.26666666666668,10975.866666666667,5,100.0,False,0,8177.0,15300.0,1955.0
0 days 00:00:35.531000,0 days 01:57:01.623000,2277.8013888888895,210.0,11114.0,5,100.0,False,0,8280.785266598587,15332.188261908213,1954.3541892603048
0 days 00:00:35.743000,0 days 01:57:01.835000,2290.5075457543494,215.3,11497.366666666667,5,100.0,False,0,8469.0,15392.0,1953.0
0 days 00:00:35.771000,0 days 01:57:01.863000,2292.2013888888896,216.0,11548.0,5,100.0,False,0,8488.276224305902,15398.350273818563,1952.922144531654
0 days 00:00:36.011000,0 days 01:57:02.103000,2306.8680555555566,220.0,11864.0,5,100.0,False,0,8599.056597340843,15437.71124006708,1953.2149865640238
0 days 00:00:36.183000,0 days 01:57:02.275000,2317.6587291247097,223.8116350247774,11663.889161199186,5,100.0,False,0,8676.0,15468.0,1953.0
0 days 00:00:36.363000,0 days 01:57:02.455000,2329.1534479009506,227.80055539954444,11454.470841523917,5,100.0,False,0,8782.0,15510.0,1952.0
0 days 00:00:36.372000,0 days 01:57:02.464000,2329.73138888889,228.0,11444.0,5,100.0,False,0,8787.349735113261,15512.098462099733,1951.9878645992137
0 days 00:00:36.463000,0 days 01:57:02.555000,2335.592181236768,229.82914642680717,11061.7083967973,5,100.0,False,0,8841.0,15533.0,1952.0
0 days 00:00:36.571000,0 days 01:57:02.663000,2342.5558333333342,232.0,10608.0,6,100.0,False,0,8906.42356092377,15558.30103270658,1951.3637856011435
0 days 00:00:36.623000,0 days 01:57:02.715000,2345.8972045724668,232.0,10659.48,6,100.0,False,0,8937.0,15570.0,1951.0
0 days 00:00:36.771000,0 days 01:57:02.863000,2355.4447222222234,232.0,10806.0,6,100.0,False,0,9016.792543420064,15599.908261725377,1950.319418825106
0 days 00:00:36.931000,0 days 01:57:03.023000,2366.022500000001,238.0,10806.0,6,100.0,False,0,9110.170935375869,15633.272984608797,1950.0550584785888
0 days 00:00:37.003000,0 days 01:57:03.095000,2370.7964654415678,238.3,10867.2,6,100.0,False,0,9170.0,15654.0,1950.0
0 days 00:00:37.171000,0 days 01:57:03.263000,2381.9558333333343,239.0,11010.0,6,100.0,False,0,9336.522571548903,15710.78871744411,1949.9962818974393
0 days 00:00:37.183000,0 days 01:57:03.275000,2382.7568840936992,239.1125,11015.8875,6,100.0,False,0,9346.0,15714.0,1950.0
0 days 00:00:37.444000,0 days 01:57:03.536000,2400.298817100018,241.5593744,11143.9405936,6,100.0,False,0,9460.0,15752.0,1950.0
0 days 00:00:37.491000,0 days 01:57:03.583000,2403.4669444444453,242.0,11167.0,6,100.0,False,0,9483.405828939802,15759.719508216729,1949.9036374072014
0 days 00:00:37.651000,0 days 01:57:03.743000,2414.1336111111123,240.0,11324.0,6,91.0,False,0,9587.333662164867,15793.949466245598,1949.264318362159
0 days 00:00:37.784000,0 days 01:57:03.876000,2422.3608403170247,229.07500525714286,10719.800290742856,6,48.72502034285714,False,0,9677.0,15822.0,1948.0
0 days 00:00:37.924000,0 days 01:57:04.016000,2430.601124164117,217.57500525714286,10083.800290742856,6,4.22502034285715,False,0,9761.0,15846.0,1946.0
0 days 00:00:37.931000,0 days 01:57:04.023000,2431.0113888888895,217.0,10052.0,6,2.0,True,0,9764.78337351302,15847.014622199906,1945.9128759887437
0 days 00:00:38.164000,0 days 01:57:04.256000,2444.5305344163353,209.51071634285714,10661.960546742857,6,4.496427885714286,True,0,9880.0,15871.0,1944.0
0 days 00:00:38.211000,0 days 01:57:04.303000,2447.1891666666675,208.0,10785.0,5,5.0,True,0,9908.078392557733,15874.052239392697,1943.6748187214055
0 days 00:00:38.371000,0 days 01:57:04.463000,2456.033611111112,199.0,10585.0,5,6.0,True,0,10018.812248641254,15880.377837237464,1942.5774689098466
0 days 00:00:38.464000,0 days 01:57:04.556000,2461.066710988048,196.21000192,10316.69518464,5,7.85999872,True,0,10077.0,15881.0,1942.0
0 days 00:00:38.571000,0 days 01:57:04.663000,2466.755833333334,193.0,10008.0,5,10.0,True,0,10132.019735222515,15878.875496556991,1941.4104381057587
0 days 00:00:38.731000,0 days 01:57:04.823000,2475.066944444445,187.0,9818.0,5,11.0,True,0,10195.149949556044,15869.915953721787,1940.6340643464134
0 days 00:00:38.844000,0 days 01:57:04.936000,2480.9130244956195,186.05833386666666,9686.6375744,5,11.0,True,0,10243.0,15859.0,1940.0
0 days 00:00:38.971000,0 days 01:57:05.063000,2487.4002777777782,185.0,9539.0,5,11.0,True,0,10303.85823440773,15841.790628353565,1939.1911788829807
0 days 00:00:39.004000,0 days 01:57:05.096000,2489.0553563826834,184.1750016,9547.1468592,5,15.9499904,True,0,10321.0,15836.0,1939.0
0 days 00:00:39.244000,0 days 01:57:05.336000,2500.8202811691544,178.1750016,9606.3968592,5,51.9499904,True,0,10456.0,15776.0,1938.0
0 days 00:00:39.291000,0 days 01:57:05.383000,2503.1336111111113,177.0,9618.0,5,59.0,False,0,10480.926704208758,15761.335043652547,1937.8456534774982
0 days 00:00:39.451000,0 days 01:57:05.543000,2511.089166666667,179.0,9746.0,5,59.0,False,0,10558.804322448137,15704.944402323046,1937.3871363939334
0 days 00:00:39.684000,0 days 01:57:05.776000,2522.8025416692203,180.94166613333334,9934.341614933333,5,70.6499968,False,0,10643.0,15629.0,1937.0
0 days 00:00:39.691000,0 days 01:57:05.783000,2523.1558333333337,181.0,9940.0,5,71.0,False,0,10644.832269112127,15627.222790561978,1936.9950708332708
0 days 00:00:39.931000,0 days 01:57:06.023000,2535.3558333333335,183.0,10217.0,5,82.0,False,0,10692.96464750227,15572.158465954888,1936.9983314113776
0 days 00:00:39.944000,0 days 01:57:06.036000,2536.0273913012193,183.28888746666667,10229.3499392,5,82.03611093333333,False,0,10696.0,15568.0,1937.0
